classifier,k,modulus,residue,next_tail,probability_fraction,probability,geometric_fraction,geometric_probability,diff_vs_geometric,abs_diff_vs_geometric
n_mod,4,16,13,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,4,16,13,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,4,16,13,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,4,16,13,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,4,16,13,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,4,16,13,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,4,16,13,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,4,16,15,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,4,16,15,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,4,16,15,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,4,16,15,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,4,16,15,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,4,16,15,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,4,16,15,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,4,16,15,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,4,16,15,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,4,16,15,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,4,16,15,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,1,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,5,32,1,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,5,32,1,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,5,32,1,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,5,32,1,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,5,32,1,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,5,32,1,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,5,32,1,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,5,32,1,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,5,32,1,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,1,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,3,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,5,32,3,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,5,32,3,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,5,32,3,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,5,32,3,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,5,32,3,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,5,32,3,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,5,32,3,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,5,32,3,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,5,32,3,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,3,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,5,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,5,32,5,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,5,32,5,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,5,32,5,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,5,32,5,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,5,32,5,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,5,32,5,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,5,32,5,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,5,32,5,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,5,32,5,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,5,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,7,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,5,32,7,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,5,32,7,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,5,32,7,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,5,32,7,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,5,32,7,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,5,32,7,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,5,32,7,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,5,32,7,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,5,32,7,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,7,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,9,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,5,32,9,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,5,32,9,3,1/2,0.500000000000,1/8,0.125000000000,0.375000000000,0.375000000000
n_mod,5,32,9,4,1/4,0.250000000000,1/16,0.062500000000,0.187500000000,0.187500000000
n_mod,5,32,9,5,1/8,0.125000000000,1/32,0.031250000000,0.093750000000,0.093750000000
n_mod,5,32,9,6,1/16,0.062500000000,1/64,0.015625000000,0.046875000000,0.046875000000
n_mod,5,32,9,7,1/32,0.031250000000,1/128,0.007812500000,0.023437500000,0.023437500000
n_mod,5,32,9,8,1/64,0.015625000000,1/256,0.003906250000,0.011718750000,0.011718750000
n_mod,5,32,9,9,1/128,0.007812500000,1/512,0.001953125000,0.005859375000,0.005859375000
n_mod,5,32,9,10,1/256,0.003906250000,1/1024,0.000976562500,0.002929687500,0.002929687500
n_mod,5,32,9,ge_11,1/256,0.003906250000,1/1024,0.000976562500,0.002929687500,0.002929687500
n_mod,5,32,11,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,5,32,11,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,5,32,11,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,5,32,11,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,5,32,11,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,5,32,11,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,5,32,11,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,5,32,11,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,5,32,11,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,5,32,11,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,11,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,13,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,5,32,13,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,5,32,13,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,5,32,13,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,5,32,13,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,5,32,13,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,5,32,13,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,5,32,13,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,5,32,13,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,5,32,13,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,13,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,15,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,5,32,15,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,5,32,15,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,5,32,15,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,5,32,15,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,5,32,15,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,5,32,15,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,5,32,15,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,5,32,15,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,5,32,15,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,15,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,17,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,5,32,17,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,5,32,17,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,5,32,17,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,5,32,17,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,5,32,17,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,5,32,17,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,5,32,17,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,5,32,17,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,5,32,17,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,17,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,19,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,5,32,19,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,5,32,19,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,5,32,19,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,5,32,19,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,5,32,19,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,5,32,19,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,5,32,19,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,5,32,19,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,5,32,19,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,19,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,21,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,5,32,21,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,5,32,21,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,5,32,21,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,5,32,21,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,5,32,21,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,5,32,21,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,5,32,21,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,5,32,21,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,5,32,21,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,21,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,23,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,5,32,23,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,5,32,23,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,5,32,23,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,5,32,23,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,5,32,23,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,5,32,23,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,5,32,23,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,5,32,23,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,5,32,23,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,23,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,25,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,5,32,25,2,1/1,1.000000000000,1/4,0.250000000000,0.750000000000,0.750000000000
n_mod,5,32,25,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,5,32,25,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,5,32,25,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,5,32,25,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,5,32,25,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,5,32,25,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,5,32,25,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,5,32,25,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,25,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,5,32,27,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,5,32,27,2,1/2,0.500000000000,1/4,0.250000000000,0.250000000000,0.250000000000
n_mod,5,32,27,3,1/4,0.250000000000,1/8,0.125000000000,0.125000000000,0.125000000000
n_mod,5,32,27,4,1/8,0.125000000000,1/16,0.062500000000,0.062500000000,0.062500000000
n_mod,5,32,27,5,1/16,0.062500000000,1/32,0.031250000000,0.031250000000,0.031250000000
n_mod,5,32,27,6,1/32,0.031250000000,1/64,0.015625000000,0.015625000000,0.015625000000
n_mod,5,32,27,7,1/64,0.015625000000,1/128,0.007812500000,0.007812500000,0.007812500000
n_mod,5,32,27,8,1/128,0.007812500000,1/256,0.003906250000,0.003906250000,0.003906250000
n_mod,5,32,27,9,1/256,0.003906250000,1/512,0.001953125000,0.001953125000,0.001953125000
n_mod,5,32,27,10,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,5,32,27,ge_11,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,5,32,29,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,5,32,29,2,1/2,0.500000000000,1/4,0.250000000000,0.250000000000,0.250000000000
n_mod,5,32,29,3,1/4,0.250000000000,1/8,0.125000000000,0.125000000000,0.125000000000
n_mod,5,32,29,4,1/8,0.125000000000,1/16,0.062500000000,0.062500000000,0.062500000000
n_mod,5,32,29,5,1/16,0.062500000000,1/32,0.031250000000,0.031250000000,0.031250000000
n_mod,5,32,29,6,1/32,0.031250000000,1/64,0.015625000000,0.015625000000,0.015625000000
n_mod,5,32,29,7,1/64,0.015625000000,1/128,0.007812500000,0.007812500000,0.007812500000
n_mod,5,32,29,8,1/128,0.007812500000,1/256,0.003906250000,0.003906250000,0.003906250000
n_mod,5,32,29,9,1/256,0.003906250000,1/512,0.001953125000,0.001953125000,0.001953125000
n_mod,5,32,29,10,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,5,32,29,ge_11,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,5,32,31,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,5,32,31,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,5,32,31,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,5,32,31,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,5,32,31,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,5,32,31,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,5,32,31,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,5,32,31,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,5,32,31,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,5,32,31,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,5,32,31,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,1,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,1,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,1,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,1,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,1,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,1,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,1,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,1,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,1,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,1,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,1,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,3,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,3,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,3,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,3,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,3,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,3,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,3,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,3,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,3,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,3,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,3,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,5,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,5,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,5,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,5,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,5,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,5,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,5,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,5,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,5,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,5,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,5,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,7,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,7,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,7,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,7,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,7,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,7,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,7,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,7,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,7,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,7,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,7,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,9,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,9,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,9,3,1/1,1.000000000000,1/8,0.125000000000,0.875000000000,0.875000000000
n_mod,6,64,9,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,9,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,9,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,9,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,9,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,9,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,9,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,9,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,11,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,11,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,11,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,11,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,11,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,11,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,11,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,11,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,11,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,11,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,11,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,13,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,13,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,13,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,13,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,13,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,13,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,13,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,13,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,13,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,13,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,13,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,15,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,15,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,15,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,15,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,15,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,15,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,15,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,15,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
